order_id,order_date,ship_date,ship_mode,customer_name,segment,region,state,product_name,category,sub_category,sales,quantity,discount,profit,year,month,profit_margin,discount_category,,,,,,,,,,
CA-2015-146087,7/6/2015,7/11/2015,Standard Class,Paul Prost,Home Office,West,Washington,Bush Mission Pointe Library,Furniture,Bookcases,301.96,2.00,0.00,60.39,2015,Jul,20.00%,No Discount,,,,,,,,,,
CA-2017-140872,6/3/2017,6/10/2017,Standard Class,Nick Radford,Consumer,West,Texas,Bush Mission Pointe Library,Furniture,Bookcases,241.57,2.00,0.20,0.00,2017,Jun,0.00%,Low Discount,,,,,,,,,,
CA-2016-143749,12/5/2016,12/7/2016,First Class,Aleksandra Gannaway,Corporate,West,Nevada,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,81.94,1.00,0.00,20.49,2016,Dec,25.01%,No Discount,,,,,,,,,,
CA-2016-159912,8/29/2016,9/3/2016,Standard Class,George Bell,Corporate,West,Texas,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,163.88,4.00,0.50,-81.94,2016,Aug,-50.00%,Medium Discount,,,,,,,,,,
CA-2015-103870,12/27/2015,12/31/2015,Standard Class,Sung Pak,Corporate,West,Texas,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,131.10,2.00,0.20,8.19,2015,Dec,6.25%,Low Discount,,,,,,,,,,
CA-2016-166772,9/20/2016,9/24/2016,Standard Class,Heather Jas,Home Office,West,Washington,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,163.88,2.00,0.00,40.97,2016,Sep,25.00%,No Discount,,,,,,,,,,
US-2014-134733,9/23/2014,9/28/2014,Standard Class,Brian Moss,Corporate,West,Wisconsin,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,436.00,3.00,0.15,20.52,2014,Sep,4.71%,Low Discount,,,,,,,,,,
CA-2015-105627,3/8/2015,3/12/2015,Standard Class,Dana Kaydos,Consumer,West,Wisconsin,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,512.94,3.00,0.00,97.46,2015,Mar,19.00%,No Discount,,,,,,,,,,
CA-2014-111192,7/30/2014,8/5/2014,Standard Class,Tom Stivers,Corporate,West,Washington,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,1367.84,8.00,0.00,259.89,2014,Jul,19.00%,No Discount,,,,,,,,,,
CA-2015-130974,11/27/2015,11/29/2015,Second Class,Matt Abelman,Home Office,West,Wisconsin,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,170.98,1.00,0.00,32.49,2015,Nov,19.00%,No Discount,,,,,,,,,,
CA-2017-165386,8/3/2017,8/4/2017,First Class,Charlotte Melton,Consumer,West,Pennsylvania,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,183.37,2.00,0.30,-36.67,2017,Aug,-20.00%,Medium Discount,,,,,,,,,,
CA-2017-141873,10/9/2017,10/14/2017,Standard Class,Harry Greene,Consumer,South,Texas,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,314.35,3.00,0.20,-15.72,2017,Oct,-5.00%,Low Discount,,,,,,,,,,
CA-2017-130764,10/27/2017,10/28/2017,First Class,Jack O'Briant,Corporate,West,Wisconsin,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,556.67,5.00,0.15,6.55,2017,Oct,1.18%,Low Discount,,,,,,,,,,
CA-2014-157147,1/13/2014,1/18/2014,Standard Class,Brian Dahlen,Consumer,West,Virginia,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,334.00,3.00,0.15,3.93,2014,Jan,1.18%,Low Discount,,,,,,,,,,
CA-2016-106243,9/30/2016,10/4/2016,Standard Class,Greg Matthias,Consumer,West,Washington,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,523.92,5.00,0.20,-26.20,2016,Sep,-5.00%,Low Discount,,,,,,,,,,
CA-2015-130785,9/5/2015,9/9/2015,Standard Class,Arthur Gainer,Consumer,West,Wisconsin,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,293.20,3.00,0.15,-20.70,2015,Sep,-7.06%,Low Discount,,,,,,,,,,
CA-2015-138534,7/17/2015,7/19/2015,Second Class,Jessica Myrick,Consumer,West,Pennsylvania,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,195.47,2.00,0.15,-13.80,2015,Jul,-7.06%,Low Discount,,,,,,,,,,
CA-2016-145303,8/28/2016,8/31/2016,First Class,Tom Prescott,Consumer,West,Washington,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,156.37,2.00,0.32,-52.89,2016,Aug,-33.82%,Medium Discount,,,,,,,,,,
CA-2017-111556,11/20/2017,11/22/2017,First Class,Carlos Daly,Consumer,West,New York,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,183.97,2.00,0.20,-25.30,2017,Nov,-13.75%,Low Discount,,,,,,,,,,
CA-2014-119151,11/25/2014,11/29/2014,Second Class,Mike Pelletier,Home Office,West,Wisconsin,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,275.95,3.00,0.20,-37.94,2014,Nov,-13.75%,Low Discount,,,,,,,,,,
CA-2017-117324,12/8/2017,12/13/2017,Standard Class,Jeremy Pistek,Consumer,West,Wisconsin,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,459.92,4.00,0.00,41.39,2017,Dec,9.00%,No Discount,,,,,,,,,,
US-2016-147711,9/3/2016,9/8/2016,Second Class,Herbert Flentye,Consumer,West,Tennessee,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,344.94,3.00,0.00,31.04,2016,Sep,9.00%,No Discount,,,,,,,,,,
CA-2014-112158,12/2/2014,12/4/2014,First Class,David Philippe,Consumer,East,New York,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,883.92,5.00,0.20,-110.49,2014,Dec,-12.50%,Low Discount,,,,,,,,,,
US-2016-112977,3/10/2016,3/16/2016,Standard Class,Caroline Jumper,Consumer,West,Texas,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,176.78,1.00,0.20,-22.10,2016,Mar,-12.50%,Low Discount,,,,,,,,,,
US-2014-112914,9/25/2014,9/30/2014,Standard Class,Michelle Tran,Home Office,West,Texas,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,300.53,2.00,0.32,-97.23,2014,Sep,-32.35%,Medium Discount,,,,,,,,,,
CA-2015-141243,1/3/2015,1/8/2015,Second Class,Amy Hunt,Consumer,West,Texas,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,1352.40,9.00,0.32,-437.54,2015,Jan,-32.35%,Medium Discount,,,,,,,,,,
CA-2016-119865,6/21/2016,6/26/2016,Standard Class,Adam Shillingsburg,Consumer,West,Virginia,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,353.57,2.00,0.20,-44.20,2016,Jun,-12.50%,Low Discount,,,,,,,,,,
CA-2014-151946,6/4/2014,6/9/2014,Standard Class,Bobby Trafton,Consumer,West,New York,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,353.57,2.00,0.20,-44.20,2014,Jun,-12.50%,Low Discount,,,,,,,,,,
CA-2017-112515,9/17/2017,9/21/2017,Second Class,Alan Schoenberger,Corporate,West,Utah,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,1292.94,3.00,0.00,77.58,2017,Sep,6.00%,No Discount,,,,,,,,,,
CA-2017-150091,10/12/2017,10/16/2017,Standard Class,Nora Paige,Consumer,West,Washington,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,2154.90,5.00,0.00,129.29,2017,Oct,6.00%,No Discount,,,,,,,,,,
CA-2015-115847,9/19/2015,9/24/2015,Second Class,Tracy Collins,Home Office,West,Virginia,Sauder Cornerstone Collection Library,Furniture,Bookcases,61.96,2.00,0.00,4.34,2015,Sep,7.00%,No Discount,,,,,,,,,,
US-2017-126060,4/14/2017,4/18/2017,Standard Class,Dorothy Wardle,Corporate,West,Washington,Sauder Cornerstone Collection Library,Furniture,Bookcases,198.27,8.00,0.20,-32.22,2017,Apr,-16.25%,Low Discount,,,,,,,,,,
CA-2014-149524,1/14/2014,1/15/2014,First Class,Brendan Sweed,Corporate,West,Pennsylvania,Sauder Cornerstone Collection Library,Furniture,Bookcases,61.96,4.00,0.50,-53.29,2014,Jan,-86.01%,Medium Discount,,,,,,,,,,
CA-2017-143259,12/30/2017,1/3/2018,Standard Class,Patrick O'Donnell,Consumer,West,South Carolina,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,323.14,4.00,0.20,12.12,2017,Dec,3.75%,Low Discount,,,,,,,,,,
CA-2016-115574,12/23/2016,12/24/2016,First Class,Ben Peterman,Corporate,West,Washington,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,141.37,2.00,0.30,-14.14,2016,Dec,-10.00%,Medium Discount,,,,,,,,,,
CA-2017-131233,4/14/2017,4/19/2017,Standard Class,Christine Sundaresam,Consumer,West,Washington,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,242.35,3.00,0.20,9.09,2017,Apr,3.75%,Low Discount,,,,,,,,,,
CA-2016-108735,4/17/2016,4/21/2016,Standard Class,Jessica Myrick,Consumer,West,Pennsylvania,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,257.50,3.00,0.15,24.24,2016,Apr,9.41%,Low Discount,,,,,,,,,,
CA-2017-113873,11/13/2017,11/19/2017,Standard Class,Katrina Edelman,Corporate,West,Texas,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,206.00,3.00,0.32,-27.26,2017,Nov,-13.23%,Medium Discount,,,,,,,,,,
CA-2017-104731,7/21/2017,7/27/2017,Standard Class,Anne McFarland,Consumer,West,Washington,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,302.94,3.00,0.00,69.68,2017,Jul,23.00%,No Discount,,,,,,,,,,
US-2016-114174,9/8/2016,9/14/2016,Standard Class,Anne Pryor,Home Office,West,Texas,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,173.94,3.00,0.00,13.92,2016,Sep,8.00%,No Discount,,,,,,,,,,
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,Irene Maddox,Consumer,West,Wisconsin,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,69.58,4.00,0.70,-143.79,2015,Dec,-206.65%,High Discount,,,,,,,,,,
CA-2016-160108,12/8/2016,12/12/2016,Standard Class,Arthur Gainer,Consumer,West,Wisconsin,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,405.86,7.00,0.00,32.47,2016,Dec,8.00%,No Discount,,,,,,,,,,
CA-2017-159464,5/18/2017,5/19/2017,First Class,Todd Boyes,Corporate,South,Texas,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,302.94,3.00,0.00,75.74,2017,May,25.00%,No Discount,,,,,,,,,,
CA-2016-163776,7/19/2016,7/25/2016,Standard Class,Joy Smith,Consumer,West,Texas,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,504.90,5.00,0.00,126.23,2016,Jul,25.00%,No Discount,,,,,,,,,,
CA-2014-163468,11/18/2014,11/21/2014,First Class,Joe Kamberova,Consumer,West,Texas,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,424.12,6.00,0.30,-30.29,2014,Nov,-7.14%,Medium Discount,,,,,,,,,,
US-2017-112347,12/2/2017,12/6/2017,Standard Class,Bill Stewart,Corporate,West,Ohio,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,242.35,8.00,0.70,-363.53,2017,Dec,-150.00%,High Discount,,,,,,,,,,
CA-2017-119578,12/22/2017,12/27/2017,Second Class,Jason Gross,Corporate,West,Texas,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,220.98,1.00,0.00,50.83,2017,Dec,23.00%,No Discount,,,,,,,,,,
CA-2015-133445,10/5/2015,10/9/2015,Standard Class,Jeremy Farry,Consumer,West,Washington,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,66.29,1.00,0.70,-103.86,2015,Oct,-156.68%,High Discount,,,,,,,,,,
CA-2017-104885,3/2/2017,3/8/2017,Standard Class,Dorothy Badders,Corporate,South,Texas,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,441.96,2.00,0.00,101.65,2017,Mar,23.00%,No Discount,,,,,,,,,,
CA-2015-130456,8/21/2015,8/26/2015,Standard Class,David Smith,Corporate,West,Texas,Sauder Camden County Collection Library,Furniture,Bookcases,586.40,6.00,0.15,34.49,2015,Aug,5.88%,Low Discount,,,,,,,,,,
CA-2016-164770,12/2/2016,12/4/2016,Second Class,Muhammed Yedwab,Corporate,West,Wisconsin,Sauder Camden County Collection Library,Furniture,Bookcases,781.86,10.00,0.32,-137.98,2016,Dec,-17.65%,Medium Discount,,,,,,,,,,
CA-2017-149881,4/1/2017,4/3/2017,First Class,Nick Crebassa,Corporate,West,Washington,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,482.66,8.00,0.15,85.18,2017,Apr,17.65%,Low Discount,,,,,,,,,,
US-2016-104815,9/3/2016,9/7/2016,Standard Class,Rob Beeghly,Consumer,West,Washington,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,198.74,4.00,0.30,0.00,2016,Sep,0.00%,Medium Discount,,,,,,,,,,
CA-2016-163972,10/17/2016,10/21/2016,Standard Class,Michael Granlund,Home Office,West,Oregon,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,120.67,2.00,0.15,21.29,2016,Oct,17.64%,Low Discount,,,,,,,,,,
CA-2017-104003,10/7/2017,10/13/2017,Standard Class,Debra Catini,Consumer,West,Virginia,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,307.67,2.00,0.15,-14.48,2017,Oct,-4.71%,Low Discount,,,,,,,,,,
CA-2015-105690,11/21/2015,11/26/2015,Second Class,Carol Adams,Corporate,West,Texas,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,246.13,2.00,0.32,-76.01,2015,Nov,-30.88%,Medium Discount,,,,,,,,,,
CA-2017-124765,11/25/2017,11/30/2017,Standard Class,Henia Zydlo,Consumer,South,Texas,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,723.92,5.00,0.20,-81.44,2017,Nov,-11.25%,Low Discount,,,,,,,,,,
CA-2015-135251,8/6/2015,8/10/2015,Standard Class,Rachel Payne,Corporate,West,Washington,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,369.20,3.00,0.32,-114.02,2015,Aug,-30.88%,Medium Discount,,,,,,,,,,
US-2015-123218,12/20/2015,12/25/2015,Standard Class,Katherine Ducich,Consumer,West,New York,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,359.06,3.00,0.30,-71.81,2015,Dec,-20.00%,Medium Discount,,,,,,,,,,
CA-2014-115161,1/31/2014,2/2/2014,First Class,Liz Carlisle,Consumer,West,Texas,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,290.67,2.00,0.15,3.42,2014,Jan,1.18%,Low Discount,,,,,,,,,,
CA-2017-109393,6/30/2017,7/2/2017,Second Class,John Castell,Consumer,West,Washington,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,436.00,3.00,0.15,5.13,2017,Jun,1.18%,Low Discount,,,,,,,,,,
CA-2016-140935,11/10/2016,11/12/2016,First Class,Aaron Bergman,Consumer,West,Washington,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,341.96,2.00,0.00,54.71,2016,Nov,16.00%,No Discount,,,,,,,,,,
CA-2017-161480,12/25/2017,12/29/2017,Standard Class,Ralph Arnett,Consumer,West,Texas,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,191.98,2.00,0.20,4.80,2017,Dec,2.50%,Low Discount,,,,,,,,,,
US-2016-108504,2/5/2016,2/5/2016,Same Day,Paul Prost,Home Office,West,Washington,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,239.98,2.00,0.00,52.80,2016,Feb,22.00%,No Discount,,,,,,,,,,
CA-2017-124086,2/10/2017,2/14/2017,Standard Class,Mike Pelletier,Home Office,West,Wisconsin,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,203.98,2.00,0.15,16.80,2017,Feb,8.24%,Low Discount,,,,,,,,,,
CA-2017-122994,2/6/2017,2/9/2017,First Class,Mark Van Huff,Consumer,West,Washington,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,359.97,3.00,0.00,79.19,2017,Feb,22.00%,No Discount,,,,,,,,,,
CA-2017-112753,6/18/2017,6/23/2017,Standard Class,Craig Carreira,Consumer,West,Washington,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,917.92,9.00,0.15,75.59,2017,Jun,8.23%,Low Discount,,,,,,,,,,
CA-2016-127236,3/29/2016,4/2/2016,Standard Class,Troy Blackwell,Consumer,West,Wisconsin,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,299.98,5.00,0.50,-167.99,2016,Mar,-56.00%,Medium Discount,,,,,,,,,,
CA-2015-100146,5/14/2015,5/19/2015,Standard Class,Claudia Bergmann,Corporate,West,Vermont,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,509.96,5.00,0.15,42.00,2015,May,8.24%,Low Discount,,,,,,,,,,
CA-2014-119144,11/16/2014,11/18/2014,First Class,Justin Deggeller,Corporate,West,Wisconsin,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,305.97,3.00,0.15,25.20,2014,Nov,8.24%,Low Discount,,,,,,,,,,
CA-2017-135377,12/13/2017,12/18/2017,Standard Class,Bart Pistole,Corporate,West,Texas,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,287.98,3.00,0.20,7.20,2017,Dec,2.50%,Low Discount,,,,,,,,,,
CA-2015-167010,4/5/2015,4/10/2015,Standard Class,Valerie Takahito,Home Office,East,Texas,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,352.45,5.00,0.50,-211.47,2015,Apr,-60.00%,Medium Discount,,,,,,,,,,
US-2016-108497,6/14/2016,6/14/2016,Same Day,Marc Harrigan,Home Office,West,Pennsylvania,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,599.17,5.00,0.15,35.25,2016,Jun,5.88%,Low Discount,,,,,,,,,,
US-2017-153255,9/3/2017,9/7/2017,Second Class,Joe Kamberova,Consumer,West,Texas,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,239.67,2.00,0.15,14.10,2017,Sep,5.88%,Low Discount,,,,,,,,,,
CA-2014-111871,3/18/2014,3/21/2014,Second Class,Eileen Kiefer,Home Office,West,Illinois,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,1198.33,10.00,0.15,70.49,2014,Mar,5.88%,Low Discount,,,,,,,,,,
CA-2016-123512,6/17/2016,6/19/2016,First Class,Mike Vittorini,Consumer,West,Texas,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,239.67,2.00,0.15,14.10,2016,Jun,5.88%,Low Discount,,,,,,,,,,
CA-2014-120411,9/20/2014,9/23/2014,First Class,Sarah Brown,Consumer,West,Washington,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,493.43,5.00,0.30,-70.49,2014,Sep,-14.29%,Medium Discount,,,,,,,,,,
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,Darrin Sayre,Home Office,West,Washington,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,119.83,1.00,0.15,7.05,2014,Jul,5.88%,Low Discount,,,,,,,,,,
CA-2015-168088,3/19/2015,3/22/2015,First Class,Corinna Mitchell,Home Office,West,Washington,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,383.47,4.00,0.32,-67.67,2015,Mar,-17.65%,Medium Discount,,,,,,,,,,
CA-2015-147788,5/31/2015,6/4/2015,Standard Class,Tamara Manning,Consumer,West,Utah,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,1406.86,7.00,0.00,140.69,2015,May,10.00%,No Discount,,,,,,,,,,
CA-2015-168207,11/2/2015,11/6/2015,Standard Class,Liz Thompson,Consumer,West,Texas,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,512.50,3.00,0.15,-30.15,2015,Nov,-5.88%,Low Discount,,,,,,,,,,
CA-2016-130911,3/24/2016,3/26/2016,Second Class,Dan Campbell,Consumer,South,Texas,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,301.47,3.00,0.50,-241.18,2016,Mar,-80.00%,Medium Discount,,,,,,,,,,
CA-2015-104948,11/13/2015,11/17/2015,Standard Class,Keith Herrera,Consumer,West,Washington,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,683.33,4.00,0.15,-40.20,2015,Nov,-5.88%,Low Discount,,,,,,,,,,
CA-2015-153717,12/25/2015,1/1/2016,Standard Class,Dionis Lloyd,Corporate,West,Washington,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,160.98,1.00,0.00,20.93,2015,Dec,13.00%,No Discount,,,,,,,,,,
CA-2017-106432,10/19/2017,10/24/2017,Standard Class,Christina Anderson,Consumer,West,Virginia,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,328.40,3.00,0.32,-91.76,2017,Oct,-27.94%,Medium Discount,,,,,,,,,,
US-2015-157014,10/3/2015,10/6/2015,Second Class,Bryan Mills,Consumer,West,Washington,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,35.49,1.00,0.50,-15.62,2015,Oct,-44.01%,Medium Discount,,,,,,,,,,
CA-2015-114237,3/13/2015,3/15/2015,First Class,Marc Crier,Consumer,West,Washington,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,141.96,2.00,0.00,39.75,2015,Mar,28.00%,No Discount,,,,,,,,,,
CA-2015-126137,10/3/2015,10/8/2015,Standard Class,Bruce Stewart,Consumer,West,Washington,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,120.67,2.00,0.15,18.45,2015,Oct,15.29%,Low Discount,,,,,,,,,,
CA-2016-162082,3/14/2016,3/17/2016,First Class,John Stevenson,Consumer,West,Washington,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,241.33,5.00,0.32,-14.20,2016,Mar,-5.88%,Medium Discount,,,,,,,,,,
CA-2014-167997,1/26/2014,1/29/2014,First Class,Carol Adams,Corporate,West,Texas,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,141.96,2.00,0.00,39.75,2014,Jan,28.00%,No Discount,,,,,,,,,,
CA-2016-107783,7/28/2016,7/29/2016,First Class,Olvera Toch,Consumer,West,Virginia,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,177.45,5.00,0.50,-78.08,2016,Jul,-44.00%,Medium Discount,,,,,,,,,,
CA-2014-168494,12/12/2014,12/14/2014,Second Class,Nora Preis,Consumer,West,Washington,Bestar Classic Bookcase,Furniture,Bookcases,254.97,3.00,0.15,12.00,2014,Dec,4.71%,Low Discount,,,,,,,,,,
CA-2017-142622,10/30/2017,11/2/2017,First Class,Jim Karlsson,Consumer,West,Washington,Bestar Classic Bookcase,Furniture,Bookcases,199.98,2.00,0.00,38.00,2017,Oct,19.00%,No Discount,,,,,,,,,,
US-2016-146794,9/26/2016,10/1/2016,Standard Class,Sally Hughsby,Corporate,West,Wisconsin,Bestar Classic Bookcase,Furniture,Bookcases,424.96,5.00,0.15,20.00,2016,Sep,4.71%,Low Discount,,,,,,,,,,
CA-2015-115798,11/13/2015,11/19/2015,Standard Class,Ken Lonsdale,Consumer,West,Washington,Bestar Classic Bookcase,Furniture,Bookcases,299.97,3.00,0.00,56.99,2015,Nov,19.00%,No Discount,,,,,,,,,,
US-2017-139647,5/11/2017,5/13/2017,First Class,Todd Sumrall,Corporate,West,New York,Bestar Classic Bookcase,Furniture,Bookcases,209.98,7.00,0.70,-356.96,2017,May,-170.00%,High Discount,,,,,,,,,,
CA-2017-105991,5/5/2017,5/6/2017,First Class,Lisa Hazard,Consumer,West,Texas,Bestar Classic Bookcase,Furniture,Bookcases,89.99,3.00,0.70,-152.98,2017,May,-170.00%,High Discount,,,,,,,,,,
